age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital,hours-per-week,region,income
41-50,Private,10,Separated,Sales,Unmarried,White,Female,0,36,United-States,<=50K
31-40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,40,United-States,<=50K
31-40,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,53,United-States,>50K
25-30,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
41-50,Private,9,Married-spouse-absent,Craft-repair,Unmarried,Black,Male,0,40,United-States,<=50K
41-50,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1977,60,United-States,>50K
41-50,Private,9,Separated,Craft-repair,Not-in-family,Black,Male,0,40,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,50,South Asia,<=50K
51-60,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,50,United-States,<=50K
25-30,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
71+,Local-gov,9,Widowed,Other-service,Not-in-family,White,Female,0,13,United-States,<=50K
31-40,Private,10,Separated,Other-service,Unmarried,White,Female,0,50,Mexico,<=50K
18-24,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,44,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Own-child,White,Male,0,20,United-States,<=50K
51-60,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,45,United-States,>50K
71+,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,10,United-States,<=50K
18-24,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,40,United-States,<=50K
25-30,State-gov,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,37,United-States,<=50K
51-60,Private,11,Never-married,Craft-repair,Not-in-family,White,Male,0,40,United-States,>50K
25-30,Private,14,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,40,United-States,<=50K
31-40,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,60,United-States,<=50K
18-24,Private,9,Never-married,Other-service,Own-child,White,Female,0,52,United-States,<=50K
31-40,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,60,United-States,<=50K
31-40,Local-gov,9,Widowed,Other-service,Unmarried,White,Female,0,40,United-States,<=50K
41-50,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,65,United-States,>50K
41-50,Private,9,Divorced,Sales,Unmarried,White,Female,0,50,United-States,<=50K
41-50,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,-1485,50,United-States,>50K
31-40,Private,9,Divorced,Other-service,Not-in-family,White,Female,0,40,United-States,<=50K
18-24,Private,10,Never-married,Other-service,Other-relative,White,Female,0,30,United-States,<=50K
41-50,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,50,United-States,<=50K
0-17,Private,6,Never-married,Other-service,Own-child,White,Male,0,15,United-States,<=50K
18-24,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,50,United-States,<=50K
31-40,Private,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,40,United-States,<=50K
18-24,Federal-gov,10,Never-married,Sales,Not-in-family,White,Female,0,35,United-States,<=50K
41-50,Private,9,Separated,Transport-moving,Other-relative,Black,Male,0,40,United-States,<=50K
31-40,Private,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,40,Central Europe,<=50K
18-24,Private,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,50,United-States,<=50K
41-50,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,52,United-States,>50K
18-24,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
61-70,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,United-States,>50K
18-24,Private,10,Never-married,Transport-moving,Own-child,White,Male,0,40,United-States,<=50K
41-50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
41-50,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,45,United-States,>50K
31-40,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
41-50,Private,12,Divorced,Sales,Not-in-family,White,Male,0,40,United-States,<=50K
25-30,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
31-40,Self-emp-not-inc,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,52,United-States,<=50K
41-50,Federal-gov,7,Never-married,Tech-support,Not-in-family,White,Male,-1340,40,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,50,United-States,<=50K
18-24,Private,10,Never-married,Prof-specialty,Own-child,White,Female,2176,12,United-States,<=50K
31-40,Private,13,Divorced,Sales,Unmarried,White,Female,0,40,United-States,<=50K
31-40,Private,10,Married-AF-spouse,Craft-repair,Husband,White,Male,0,28,United-States,<=50K
51-60,Private,10,Married-civ-spouse,Sales,Husband,White,Male,-1977,40,United-States,>50K
41-50,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50K
18-24,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,40,United-States,<=50K
25-30,Private,11,Never-married,Adm-clerical,Own-child,White,Female,0,40,United-States,<=50K
31-40,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50K
31-40,Private,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,40,Southeast Asia,<=50K
31-40,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50K
18-24,Private,9,Never-married,Other-service,Own-child,Black,Female,0,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5013,40,United-States,<=50K
31-40,Private,12,Never-married,Adm-clerical,Unmarried,Black,Female,0,40,Middle America,<=50K
41-50,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,40,United-States,>50K
41-50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,46,United-States,<=50K
25-30,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,53,Mexico,<=50K
51-60,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50K
41-50,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,>50K
31-40,Private,10,Widowed,Adm-clerical,Unmarried,White,Female,0,30,United-States,<=50K
51-60,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,35,United-States,>50K
25-30,Private,10,Divorced,Adm-clerical,Own-child,White,Female,0,55,United-States,<=50K
18-24,State-gov,9,Never-married,Tech-support,Own-child,White,Female,0,24,United-States,<=50K
61-70,Private,3,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0,40,Middle America,<=50K
18-24,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,50,United-States,<=50K
31-40,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,-1741,60,United-States,<=50K
25-30,Private,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,6849,40,United-States,<=50K
41-50,Private,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,40,United-States,>50K
25-30,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,45,United-States,<=50K
18-24,Private,10,Never-married,Sales,Own-child,White,Female,-1602,10,United-States,<=50K
41-50,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,55,United-States,<=50K
18-24,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,60,United-States,<=50K
41-50,Self-emp-not-inc,7,Divorced,Other-service,Not-in-family,White,Female,0,40,United-States,<=50K
41-50,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,70,United-States,>50K
41-50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,3,Married-civ-spouse,Other-service,Husband,White,Male,0,75,Mexico,<=50K
31-40,Private,4,Never-married,Sales,Not-in-family,White,Male,0,43,Mexico,<=50K
41-50,State-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
51-60,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,40,United-States,>50K
18-24,Private,10,Never-married,Other-service,Own-child,White,Male,0,16,United-States,<=50K
51-60,Private,7,Married-civ-spouse,Other-service,Husband,White,Male,0,20,United-States,<=50K
51-60,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,40,United-States,>50K
31-40,Private,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,3942,84,West Europe,<=50K
51-60,Local-gov,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,40,United-States,<=50K
18-24,Private,13,Never-married,Sales,Not-in-family,White,Male,0,40,United-States,<=50K
61-70,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,24,United-States,>50K
31-40,Local-gov,4,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,<=50K
18-24,Private,7,Never-married,Sales,Unmarried,White,Female,0,25,United-States,<=50K
41-50,State-gov,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,40,United-States,<=50K
41-50,Private,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
51-60,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50K
0-17,Private,7,Never-married,Sales,Own-child,White,Female,0,20,United-States,<=50K
25-30,Private,5,Married-civ-spouse,Other-service,Husband,White,Male,0,37,United-States,<=50K
18-24,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,25,United-States,<=50K
41-50,Private,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,50,,<=50K
25-30,Self-emp-not-inc,6,Never-married,Exec-managerial,Not-in-family,White,Male,0,75,United-States,>50K
31-40,Private,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,50,United-States,>50K
31-40,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,10,Divorced,Sales,Not-in-family,White,Male,4650,40,United-States,<=50K
41-50,Private,13,Divorced,Sales,Unmarried,White,Female,0,75,United-States,<=50K
61-70,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,36,United-States,<=50K
18-24,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,0,40,United-States,<=50K
51-60,Federal-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50K
25-30,Private,13,Never-married,Craft-repair,Own-child,White,Male,0,40,United-States,<=50K
41-50,Self-emp-inc,13,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,0,45,South Asia,<=50K
71+,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,20,United-States,>50K
25-30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,50,United-States,<=50K
31-40,Private,11,Divorced,Sales,Not-in-family,White,Male,0,45,United-States,>50K
31-40,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
51-60,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,15,United-States,<=50K
18-24,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,15,United-States,<=50K
18-24,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,65,United-States,<=50K
41-50,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,60,United-States,<=50K
31-40,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
41-50,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,50,United-States,>50K
31-40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,10,Separated,Other-service,Unmarried,White,Female,0,40,United-States,<=50K
51-60,Private,9,Never-married,Sales,Not-in-family,White,Female,0,36,United-States,<=50K
31-40,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,50,United-States,<=50K
25-30,Private,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,40,Mexico,<=50K
18-24,Private,1,Never-married,Other-service,Own-child,Black,Female,594,20,Middle America,<=50K
51-60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,40,United-States,>50K
25-30,Private,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,40,Middle America,>50K
31-40,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,55,United-States,<=50K
41-50,Private,5,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,84,United-States,<=50K
18-24,Private,10,Never-married,Sales,Other-relative,White,Male,0,40,United-States,<=50K
25-30,Private,10,Never-married,Farming-fishing,Other-relative,Black,Male,0,72,United-States,<=50K
18-24,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,38,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,<=50K
31-40,Private,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,40,United-States,<=50K
31-40,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,70,,<=50K
18-24,Private,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,45,United-States,<=50K
31-40,Private,10,Never-married,Sales,Not-in-family,White,Male,0,60,United-States,<=50K
25-30,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,Middle America,>50K
31-40,Self-emp-not-inc,6,Separated,Machine-op-inspct,Not-in-family,White,Male,0,40,United-States,<=50K
0-17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,40,Canada,<=50K
31-40,Self-emp-not-inc,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,60,United-States,<=50K
41-50,Private,14,Never-married,Sales,Not-in-family,White,Male,0,65,United-States,<=50K
51-60,Local-gov,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,14,United-States,>50K
41-50,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,65,United-States,>50K
25-30,Self-emp-inc,9,Never-married,Sales,Own-child,White,Male,0,50,United-States,<=50K
41-50,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,55,United-States,>50K
18-24,State-gov,9,Never-married,Other-service,Not-in-family,White,Female,0,18,United-States,<=50K
25-30,Local-gov,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,60,United-States,<=50K
25-30,Private,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,40,United-States,<=50K
25-30,Private,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50K
51-60,Local-gov,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,48,United-States,<=50K
25-30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,43,United-States,<=50K
31-40,Private,9,Never-married,Other-service,Not-in-family,White,Male,0,40,United-States,<=50K
41-50,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-1848,40,United-States,>50K
18-24,Private,10,Never-married,Sales,Not-in-family,White,Female,0,50,United-States,<=50K
31-40,Self-emp-not-inc,14,Separated,Exec-managerial,Unmarried,White,Female,0,20,United-States,<=50K
51-60,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,48,United-States,>50K
31-40,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
18-24,Private,10,Never-married,Other-service,Own-child,White,Male,0,20,United-States,<=50K
25-30,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-1740,40,United-States,<=50K
41-50,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
18-24,Private,6,Never-married,Farming-fishing,Own-child,White,Male,0,25,United-States,<=50K
41-50,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50K
41-50,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,<=50K
51-60,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,40,United-States,<=50K
41-50,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,<=50K
41-50,Private,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,20,United-States,<=50K
31-40,Private,9,Separated,Transport-moving,Own-child,White,Male,0,50,United-States,<=50K
71+,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,40,United-States,<=50K
25-30,Self-emp-not-inc,10,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Male,0,63,,<=50K
31-40,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,40,United-States,<=50K
25-30,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,40,United-States,<=50K
51-60,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,60,United-States,>50K
51-60,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,40,United-States,>50K
31-40,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,50,United-States,<=50K
41-50,Private,7,Married-civ-spouse,Other-service,Wife,White,Female,0,32,United-States,<=50K
25-30,Private,13,Never-married,Tech-support,Own-child,White,Female,0,40,Mexico,<=50K
51-60,Private,3,Separated,Craft-repair,Unmarried,Black,Female,4101,40,United-States,<=50K
31-40,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,35,United-States,<=50K
25-30,Private,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,40,United-States,<=50K
41-50,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Husband,White,Male,3103,42,United-States,<=50K
31-40,Private,11,Separated,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50K
51-60,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50K
18-24,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,40,United-States,<=50K
41-50,Private,7,Never-married,Transport-moving,Not-in-family,Black,Male,0,40,United-States,<=50K
31-40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50K
31-40,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,>50K
31-40,Private,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,40,Southeast Asia,<=50K
